logon,{00000001C080-312CB737},2010-06-24 01:21:36,CCL9026,PC-0000,Logoff
logon,{00000001BD93-3929C2AB},2010-06-24 06:22:59,CCL9026,PC-0114,Logon
logon,{00000001C085-2FCA5AAC},2010-06-24 08:54:59,CCL9026,PC-0057,Logoff
logon,{00000001BD95-0EB7DC5E},2010-06-24 20:37:17,CCL9026,PC-0123,Logon
logon,{00000001BD94-015DA20E},2010-06-24 20:48:06,CCL9026,PC-0004,Logon
logon,{00000001C087-1F46D72C},2010-06-24 21:27:17,CCL9026,PC-0003,Logoff
logon,{00000001C086-22C10EA7},2010-06-25 00:30:06,CCL9026,PC-0158,Logoff
logon,{00000001BD97-1E93929A},2010-06-25 18:08:50,CCL9026,PC-0099,Logon
logon,{00000001BD96-3999CC4E},2010-06-25 20:05:10,CCL9026,PC-0044,Logon
logon,{00000001C089-1D9C25BD},2010-06-25 20:47:50,CCL9026,PC-0006,Logoff
logon,{00000001C088-0ED90223},2010-06-25 21:37:10,CCL9026,PC-0134,Logoff
logon,{00000001BD98-048EB11D},2010-06-25 22:46:42,CCL9026,PC-0054,Logon
logon,{00000001BD99-36E443DB},2010-06-25 23:25:08,CCL9026,PC-0152,Logon
logon,{00000001C08B-2D672345},2010-06-26 02:24:08,CCL9026,PC-0104,Logoff
logon,{00000001C08A-29CFED3C},2010-06-26 02:29:42,CCL9026,PC-0021,Logoff
logon,{00000001BD9B-06806D5F},2010-06-28 01:10:53,CCL9026,PC-0112,Logon
logon,{00000001C08D-33AE8D32},2010-06-28 02:30:53,CCL9026,PC-0153,Logoff
logon,{00000001BD9A-0654D3F4},2010-06-28 05:27:42,CCL9026,PC-0147,Logon
logon,{00000001C08C-232C2490},2010-06-28 09:23:42,CCL9026,PC-0135,Logoff
logon,{00000001BD9C-31DFA5CE},2010-06-28 19:45:08,CCL9026,PC-0012,Logon
logon,{00000001BD9D-342BB302},2010-06-28 19:49:56,CCL9026,PC-0053,Logon
logon,{00000001C08F-3C64E8FD},2010-06-28 22:53:56,CCL9026,PC-0039,Logoff
logon,{00000001C08E-26120B18},2010-06-28 23:26:08,CCL9026,PC-0070,Logoff
logon,{00000001BD9E-2941E2CB},2010-06-29 01:14:09,CCL9026,PC-0039,Logon
logon,{00000001C090-1F636719},2010-06-29 04:05:09,CCL9026,PC-0158,Logoff
logon,{00000001BDA0-2317AF02},2010-06-29 04:12:25,CCL9026,PC-0000,Logon
logon,{00000001C092-256E3722},2010-06-29 08:01:25,CCL9026,PC-0150,Logoff
logon,{00000001BD9F-00D1F02E},2010-06-29 20:01:01,CCL9026,PC-0147,Logon
logon,{00000001BDA4-39F18514},2010-06-29 20:14:21,CCL9026,PC-0150,Logon
logon,{00000001BDA3-3A87FC5A},2010-06-29 20:28:38,CCL9026,PC-0025,Logon
logon,{00000001BDA2-0F945BEC},2010-06-29 21:01:11,CCL9026,PC-0141,Logon
logon,{00000001C095-37FEDF49},2010-06-29 21:05:38,CCL9026,PC-0156,Logoff
logon,{00000001C091-326D667A},2010-06-29 21:07:01,CCL9026,PC-0094,Logoff
logon,{00000001BDA5-0FC11F6E},2010-06-29 22:46:48,CCL9026,PC-0032,Logon
logon,{00000001C097-0351C5CE},2010-06-29 23:19:48,CCL9026,PC-0151,Logoff
logon,{00000001C094-1E8040C8},2010-06-29 23:40:11,CCL9026,PC-0082,Logoff
logon,{00000001BDA1-31A9112A},2010-06-29 23:42:10,CCL9026,PC-0012,Logon
logon,{00000001C096-144C7F14},2010-06-29 23:47:21,CCL9026,PC-0010,Logoff
logon,{00000001C093-23D8A591},2010-06-30 00:25:10,CCL9026,PC-0095,Logoff
logon,{00000001BDA7-0F447E11},2010-06-30 06:57:33,CCL9026,PC-0138,Logon
logon,{00000001C099-351719D9},2010-06-30 07:32:33,CCL9026,PC-0158,Logoff
logon,{00000001BDA6-2817C67D},2010-06-30 18:24:45,CCL9026,PC-0081,Logon
logon,{00000001C098-1CF91923},2010-06-30 19:48:45,CCL9026,PC-0023,Logoff
logon,{00000001BDA8-38628C8E},2010-06-30 20:30:44,CCL9026,PC-0098,Logon
logon,{00000001C09A-0D8B022F},2010-06-30 23:02:44,CCL9026,PC-0065,Logoff
logon,{00000001BDAC-1870391A},2010-07-01 04:58:48,CCL9026,PC-0084,Logon
logon,{00000001C09E-39CDC903},2010-07-01 07:24:48,CCL9026,PC-0019,Logoff
logon,{00000001BDAD-0FD16E1F},2010-07-01 19:36:59,CCL9026,PC-0086,Logon
logon,{00000001BDA9-12223EE0},2010-07-01 19:51:37,CCL9026,PC-0100,Logon
logon,{00000001BDAE-101B0365},2010-07-01 20:31:28,CCL9026,PC-0045,Logon
logon,{00000001BDAB-22564BDC},2010-07-01 20:42:53,CCL9026,PC-0147,Logon
logon,{00000001BDAF-03CA8215},2010-07-01 22:15:46,CCL9026,PC-0116,Logon
logon,{00000001C0A0-2B9C048A},2010-07-01 22:36:28,CCL9026,PC-0142,Logoff
logon,{00000001C09D-1C1DD02A},2010-07-01 23:15:53,CCL9026,PC-0127,Logoff
logon,{00000001C09F-0A94609A},2010-07-01 23:19:59,CCL9026,PC-0111,Logoff
logon,{00000001C09B-39028A34},2010-07-01 23:23:37,CCL9026,PC-0110,Logoff
logon,{00000001BDAA-1E2B952B},2010-07-01 23:45:02,CCL9026,PC-0153,Logon
logon,{00000001C0A1-0D040569},2010-07-02 01:28:46,CCL9026,PC-0126,Logoff
logon,{00000001C09C-0099C544},2010-07-02 01:47:02,CCL9026,PC-0016,Logoff
logon,{00000001BDB2-34328258},2010-07-02 04:02:33,CCL9026,PC-0108,Logon
logon,{00000001C0A4-1486BDF1},2010-07-02 07:58:33,CCL9026,PC-0098,Logoff
logon,{00000001BDB0-0754AB3F},2010-07-02 19:23:10,CCL9026,PC-0139,Logon
logon,{00000001BDB1-0779E042},2010-07-02 19:38:00,CCL9026,PC-0003,Logon
logon,{00000001C0A2-3BFE0A2A},2010-07-02 21:44:10,CCL9026,PC-0038,Logoff
logon,{00000001C0A3-277BA5DD},2010-07-02 23:03:00,CCL9026,PC-0137,Logoff
logon,{00000001BDB7-215865CB},2010-07-05 02:41:00,CCL9026,PC-0101,Logon
logon,{00000001BDB4-072F89C0},2010-07-05 02:54:00,CCL9026,PC-0109,Logon
logon,{00000001C0A6-20DC0056},2010-07-05 03:41:00,CCL9026,PC-0069,Logoff
logon,{00000001BDB3-2F48BE0A},2010-07-05 04:39:36,CCL9026,PC-0111,Logon
logon,{00000001C0A9-1172380C},2010-07-05 06:01:00,CCL9026,PC-0146,Logoff
logon,{00000001C0A5-19064CF1},2010-07-05 07:51:36,CCL9026,PC-0109,Logoff
logon,{00000001BDB6-0C27F0E2},2010-07-05 18:24:38,CCL9026,PC-0096,Logon
logon,{00000001BDB8-38D4B668},2010-07-05 19:56:00,CCL9026,PC-0053,Logon
logon,{00000001BDB5-12200E30},2010-07-05 20:44:29,CCL9026,PC-0033,Logon
logon,{00000001C0A8-2C011094},2010-07-05 20:45:38,CCL9026,PC-0099,Logoff
logon,{00000001BDB9-0D2744BC},2010-07-05 21:20:00,CCL9026,PC-0126,Logon
logon,{00000001C0AA-16830888},2010-07-05 21:43:00,CCL9026,PC-0078,Logoff
logon,{00000001BDBA-3CB30461},2010-07-05 21:47:39,CCL9026,PC-0050,Logon
logon,{00000001C0AB-2B669C67},2010-07-05 23:15:00,CCL9026,PC-0046,Logoff
logon,{00000001C0A7-10F39EE5},2010-07-06 00:41:29,CCL9026,PC-0014,Logoff
logon,{00000001C0AC-08CCB404},2010-07-06 01:46:39,CCL9026,PC-0069,Logoff
logon,{00000001BDBB-0C8CFC4B},2010-07-06 03:17:55,CCL9026,PC-0029,Logon
logon,{00000001BDBE-09CD331F},2010-07-06 03:48:18,CCL9026,PC-0110,Logon
logon,{00000001C0AD-198CEC3B},2010-07-06 05:46:55,CCL9026,PC-0141,Logoff
logon,{00000001BDC1-29209870},2010-07-06 05:50:21,CCL9026,PC-0087,Logon
logon,{00000001C0B3-187D10CC},2010-07-06 06:34:21,CCL9026,PC-0049,Logoff
logon,{00000001C0B0-271BCF46},2010-07-06 07:01:18,CCL9026,PC-0082,Logoff
logon,{00000001BDBC-1F6526D6},2010-07-06 18:27:05,CCL9026,PC-0053,Logon
logon,{00000001BDBF-35EED9C3},2010-07-06 19:55:41,CCL9026,PC-0061,Logon
logon,{00000001BDC2-107A91D4},2010-07-06 21:36:25,CCL9026,PC-0157,Logon
logon,{00000001C0B1-192E0173},2010-07-06 21:46:41,CCL9026,PC-0076,Logoff
logon,{00000001BDBD-0FC67F38},2010-07-06 22:07:39,CCL9026,PC-0059,Logon
logon,{00000001C0AE-09D92E4C},2010-07-06 22:22:05,CCL9026,PC-0082,Logoff
logon,{00000001BDC0-226FB808},2010-07-06 23:19:07,CCL9026,PC-0034,Logon
logon,{00000001C0B4-247E912C},2010-07-07 00:35:25,CCL9026,PC-0045,Logoff
logon,{00000001C0AF-09176FAD},2010-07-07 01:22:39,CCL9026,PC-0069,Logoff
logon,{00000001C0B2-049821C3},2010-07-07 02:39:07,CCL9026,PC-0035,Logoff
logon,{00000001BDC7-041C869C},2010-07-07 02:54:29,CCL9026,PC-0088,Logon
logon,{00000001C0B9-03A7F988},2010-07-07 05:48:29,CCL9026,PC-0142,Logoff
logon,{00000001BDC5-37B38D14},2010-07-07 06:30:30,CCL9026,PC-0016,Logon
logon,{00000001C0B7-33F9FBE6},2010-07-07 09:28:30,CCL9026,PC-0088,Logoff
logon,{00000001BDC4-0E45F76D},2010-07-07 18:39:11,CCL9026,PC-0125,Logon
logon,{00000001BDC3-1C50CA08},2010-07-07 19:38:45,CCL9026,PC-0026,Logon
logon,{00000001BDC6-1D35EDE5},2010-07-07 20:23:48,CCL9026,PC-0089,Logon
logon,{00000001C0B6-2707D244},2010-07-07 21:01:11,CCL9026,PC-0155,Logoff
logon,{00000001C0B8-2FB97136},2010-07-07 21:16:48,CCL9026,PC-0064,Logoff
logon,{00000001C0B5-216148AC},2010-07-07 23:33:45,CCL9026,PC-0055,Logoff
logon,{00000001BDC9-022833D0},2010-07-08 18:04:03,CCL9026,PC-0145,Logon
logon,{00000001BDCD-12DF1E44},2010-07-08 19:03:20,CCL9026,PC-0158,Logon
logon,{00000001BDCA-2052AAFA},2010-07-08 19:36:06,CCL9026,PC-0107,Logon
logon,{00000001C0BF-3B5A67CB},2010-07-08 20:15:20,CCL9026,PC-0009,Logoff
logon,{00000001C0BC-35967CBD},2010-07-08 21:14:06,CCL9026,PC-0051,Logoff
logon,{00000001BDCC-2863F21A},2010-07-08 21:28:14,CCL9026,PC-0084,Logon
logon,{00000001C0BB-0E579A7C},2010-07-08 21:29:03,CCL9026,PC-0058,Logoff
logon,{00000001C0BE-02194320},2010-07-08 22:31:14,CCL9026,PC-0014,Logoff
logon,{00000001BDC8-069950C5},2010-07-08 22:33:53,CCL9026,PC-0130,Logon
logon,{00000001BDCB-0C197CC5},2010-07-08 22:53:18,CCL9026,PC-0074,Logon
logon,{00000001BDD0-268466B2},2010-07-09 00:12:24,CCL9026,PC-0060,Logon
logon,{00000001C0BD-1377F1DE},2010-07-09 00:35:18,CCL9026,PC-0147,Logoff
logon,{00000001C0BA-3E06BEF0},2010-07-09 02:15:53,CCL9026,PC-0032,Logoff
logon,{00000001C0C2-3D770378},2010-07-09 02:46:24,CCL9026,PC-0076,Logoff
logon,{00000001BDCE-160D7B09},2010-07-09 19:27:29,CCL9026,PC-0156,Logon
logon,{00000001BDCF-2685C153},2010-07-09 20:30:07,CCL9026,PC-0067,Logon
logon,{00000001C0C0-03674CAE},2010-07-09 22:22:29,CCL9026,PC-0085,Logoff
logon,{00000001C0C1-0366B684},2010-07-09 23:25:07,CCL9026,PC-0136,Logoff
logon,{00000001BDD1-2725E00E},2010-07-12 20:52:03,CCL9026,PC-0053,Logon
logon,{00000001C0C3-2F2CCE4E},2010-07-12 22:54:03,CCL9026,PC-0023,Logoff
logon,{00000001BDD6-1691D0D3},2010-07-13 06:00:15,CCL9026,PC-0133,Logon
logon,{00000001BDD8-34C05248},2010-07-13 06:21:01,CCL9026,PC-0081,Logon
logon,{00000001C0C8-3113242A},2010-07-13 06:33:15,CCL9026,PC-0117,Logoff
logon,{00000001C0CA-130523FA},2010-07-13 07:42:01,CCL9026,PC-0016,Logoff
logon,{00000001BDD7-1F6C6BCF},2010-07-13 18:18:02,CCL9026,PC-0069,Logon
logon,{00000001BDD2-320D4298},2010-07-13 20:09:42,CCL9026,PC-0096,Logon
logon,{00000001C0C9-0DA7A596},2010-07-13 20:59:02,CCL9026,PC-0154,Logoff
logon,{00000001BDD5-2BAB77C3},2010-07-13 21:02:44,CCL9026,PC-0130,Logon
logon,{00000001BDD4-31ED38A3},2010-07-13 23:01:30,CCL9026,PC-0016,Logon
logon,{00000001BDD3-124A5DB7},2010-07-13 23:01:57,CCL9026,PC-0013,Logon
logon,{00000001C0C4-347AB0C9},2010-07-13 23:35:42,CCL9026,PC-0077,Logoff
logon,{00000001C0C7-2178971B},2010-07-14 00:41:44,CCL9026,PC-0091,Logoff
logon,{00000001C0C6-2C60FBEC},2010-07-14 01:12:30,CCL9026,PC-0067,Logoff
logon,{00000001C0C5-2A9BC016},2010-07-14 02:24:57,CCL9026,PC-0008,Logoff
logon,{00000001BDDA-34476F89},2010-07-14 03:27:03,CCL9026,PC-0069,Logon
logon,{00000001C0CC-0AC5CB42},2010-07-14 05:45:03,CCL9026,PC-0034,Logoff
logon,{00000001BDDB-1DEB38E9},2010-07-14 21:32:58,CCL9026,PC-0107,Logon
logon,{00000001BDDD-2FDFFA54},2010-07-14 22:32:13,CCL9026,PC-0145,Logon
logon,{00000001BDDC-0B5E287C},2010-07-14 23:12:37,CCL9026,PC-0109,Logon
logon,{00000001BDD9-127A0E46},2010-07-14 23:31:56,CCL9026,PC-0042,Logon
logon,{00000001C0CF-0181A4DD},2010-07-15 00:44:13,CCL9026,PC-0058,Logoff
logon,{00000001C0CD-14E891E4},2010-07-15 00:55:58,CCL9026,PC-0069,Logoff
logon,{00000001C0CB-3B496B7E},2010-07-15 01:49:56,CCL9026,PC-0007,Logoff
logon,{00000001BDDE-24ABC298},2010-07-15 02:22:20,CCL9026,PC-0049,Logon
logon,{00000001C0CE-30D7FAA3},2010-07-15 02:32:37,CCL9026,PC-0047,Logoff
logon,{00000001BDDF-29917230},2010-07-15 02:57:38,CCL9026,PC-0111,Logon
logon,{00000001C0D1-183BAFD0},2010-07-15 03:48:38,CCL9026,PC-0114,Logoff
logon,{00000001C0D0-033231B4},2010-07-15 05:04:20,CCL9026,PC-0096,Logoff
logon,{00000001BDE0-1586C649},2010-07-15 23:04:23,CCL9026,PC-0139,Logon
logon,{00000001BDE6-35A84CAC},2010-07-16 00:09:19,CCL9026,PC-0083,Logon
logon,{00000001C0D2-021487BF},2010-07-16 00:13:23,CCL9026,PC-0001,Logoff
logon,{00000001C0D8-2B2D2C7A},2010-07-16 02:18:19,CCL9026,PC-0066,Logoff
logon,{00000001BDE1-13F51F62},2010-07-16 06:47:55,CCL9026,PC-0140,Logon
logon,{00000001C0D3-13DAC037},2010-07-16 08:50:55,CCL9026,PC-0125,Logoff
logon,{00000001BDE3-1F7983ED},2010-07-16 19:37:12,CCL9026,PC-0006,Logon
logon,{00000001BDE2-0687D246},2010-07-16 20:28:19,CCL9026,PC-0077,Logon
logon,{00000001BDE5-39FF085E},2010-07-16 21:30:55,CCL9026,PC-0034,Logon
logon,{00000001C0D4-1B29AE43},2010-07-16 21:32:19,CCL9026,PC-0063,Logoff
logon,{00000001C0D5-38F932B6},2010-07-16 21:42:12,CCL9026,PC-0037,Logoff
logon,{00000001C0D7-147A58EA},2010-07-16 22:16:55,CCL9026,PC-0014,Logoff
logon,{00000001BDE4-2AF78BB4},2010-07-16 23:44:59,CCL9026,PC-0136,Logon
logon,{00000001BDE7-3A1B80DC},2010-07-16 23:59:40,CCL9026,PC-0085,Logon
logon,{00000001C0D9-3ADCBCF9},2010-07-17 01:28:40,CCL9026,PC-0103,Logoff
logon,{00000001C0D6-037811AC},2010-07-17 02:08:59,CCL9026,PC-0094,Logoff
device,{00000001EF6A-0490952F},2010-06-23 17:32:16,CCL9026,PC-0010,Connect
device,{00000001F0F4-00F94641},2010-06-23 17:45:16,CCL9026,PC-0010,Disconnect
device,{00000001EF6B-15E55C9E},2010-06-28 08:30:13,CCL9026,PC-0010,Connect
device,{00000001F0F5-02F7752C},2010-06-28 08:41:13,CCL9026,PC-0010,Disconnect
device,{00000001EF6C-201F40D5},2010-06-29 11:33:03,CCL9026,PC-0010,Connect
device,{00000001F0F6-393CDB00},2010-06-29 12:41:03,CCL9026,PC-0010,Disconnect
device,{00000001EF6D-2F57F361},2010-07-01 16:08:38,CCL9026,PC-0010,Connect
device,{00000001F0F7-3CB77030},2010-07-01 17:08:38,CCL9026,PC-0010,Disconnect
device,{00000001EF6E-147D9F74},2010-07-05 12:32:00,CCL9026,PC-0010,Connect
device,{00000001F0F8-21E041D5},2010-07-05 13:17:00,CCL9026,PC-0010,Disconnect
device,{00000001EF6F-22B685D4},2010-07-12 07:13:56,CCL9026,PC-0010,Connect
device,{00000001F0F9-1EE5094D},2010-07-12 08:12:56,CCL9026,PC-0010,Disconnect
device,{00000001EF70-0329D24B},2010-07-15 11:50:11,CCL9026,PC-0010,Connect
device,{00000001F0FA-221842D6},2010-07-15 12:28:11,CCL9026,PC-0010,Disconnect
device,{00000001EF71-1116A108},2010-07-16 10:29:14,CCL9026,PC-0010,Connect
device,{00000001F0FB-138F5A7C},2010-07-16 11:43:14,CCL9026,PC-0010,Disconnect
file,{00000002C9D9-11CE2A67},2010-06-22 17:46:16,CCL9026,PC-0010,253148.zip,D0-CF-11-E0
file,{00000002C9DA-2F27BBCF},2010-06-23 11:56:48,CCL9026,PC-0010,ACD630.doc,D0-CF-11-E0
file,{00000002C9DB-1A6F12C1},2010-06-23 12:42:59,CCL9026,PC-0010,1B6EAA.doc,D0-CF-11-E0
file,{00000002C9DC-257E1C12},2010-06-24 08:12:32,CCL9026,PC-0010,6D0B07.pdf,D0-CF-11-E0
file,{00000002C9DF-24A15827},2010-06-25 07:10:05,CCL9026,PC-0010,BEC54D.zip,D0-CF-11-E0
file,{00000002C9DE-289BF763},2010-06-25 08:17:49,CCL9026,PC-0010,BC23BB.txt,D0-CF-11-E0
file,{00000002C9DD-2DB68A01},2010-06-25 15:49:03,CCL9026,PC-0010,0C23CC.pdf,D0-CF-11-E0
file,{00000002C9E0-32A0CC58},2010-06-28 07:46:58,CCL9026,PC-0010,FF1027.pdf,D0-CF-11-E0
file,{00000002C9E2-21104352},2010-06-28 07:48:21,CCL9026,PC-0010,942D79.zip,D0-CF-11-E0
file,{00000002C9E1-01B8F5D3},2010-06-28 16:47:50,CCL9026,PC-0010,EA4B99.doc,D0-CF-11-E0
file,{00000002C9E3-13B99B28},2010-06-28 17:18:13,CCL9026,PC-0010,8958F3.pdf,D0-CF-11-E0
file,{00000002C9E6-0A2360D5},2010-06-30 09:39:25,CCL9026,PC-0010,84B915.doc,D0-CF-11-E0
file,{00000002C9E7-1B2F2F2D},2010-06-30 12:24:33,CCL9026,PC-0010,8F0CE0.doc,D0-CF-11-E0
file,{00000002C9E4-3B640869},2010-06-30 15:20:12,CCL9026,PC-0010,90F930.zip,D0-CF-11-E0
file,{00000002C9E5-20770B63},2010-06-30 15:22:32,CCL9026,PC-0010,42D5CC.pdf,D0-CF-11-E0
file,{00000002C9E9-311C2072},2010-07-01 08:09:20,CCL9026,PC-0010,551AF1.pdf,D0-CF-11-E0
file,{00000002C9EC-10D0590D},2010-07-01 08:29:14,CCL9026,PC-0010,3F39E3.doc,D0-CF-11-E0
file,{00000002C9EB-1D971475},2010-07-01 14:11:08,CCL9026,PC-0010,5F6413.zip,D0-CF-11-E0
file,{00000002C9EA-388EE544},2010-07-01 16:48:55,CCL9026,PC-0010,570DBC.zip,D0-CF-11-E0
file,{00000002C9E8-3681E15E},2010-07-01 17:21:22,CCL9026,PC-0010,65BC17.zip,D0-CF-11-E0
file,{00000002C9F1-0760B704},2010-07-02 07:10:35,CCL9026,PC-0010,E30DB2.pdf,D0-CF-11-E0
file,{00000002C9EF-10E2F1EE},2010-07-02 13:06:58,CCL9026,PC-0010,ACA45B.pdf,D0-CF-11-E0
file,{00000002C9F0-03A9E7BA},2010-07-02 14:04:12,CCL9026,PC-0010,9EDEA3.zip,D0-CF-11-E0
file,{00000002C9EE-036657E8},2010-07-02 15:31:41,CCL9026,PC-0010,8583FF.zip,D0-CF-11-E0
file,{00000002C9ED-34F5D44A},2010-07-02 15:49:14,CCL9026,PC-0010,2F67F5.doc,D0-CF-11-E0
file,{00000002C9F3-2539657A},2010-07-05 12:33:47,CCL9026,PC-0010,9FD896.txt,D0-CF-11-E0
file,{00000002C9F2-097B7A8A},2010-07-05 15:08:57,CCL9026,PC-0010,D035E5.pdf,D0-CF-11-E0
file,{00000002C9F4-2E11DED4},2010-07-05 15:54:39,CCL9026,PC-0010,CD6715.doc,D0-CF-11-E0
file,{00000002C9F9-04B7A897},2010-07-06 08:28:30,CCL9026,PC-0010,241508.doc,D0-CF-11-E0
file,{00000002C9F5-31050C6D},2010-07-06 09:33:46,CCL9026,PC-0010,C419B9.pdf,D0-CF-11-E0
file,{00000002C9F8-18AEF70B},2010-07-06 10:46:06,CCL9026,PC-0010,A2D409.zip,D0-CF-11-E0
file,{00000002C9F7-016DF2E8},2010-07-06 11:46:19,CCL9026,PC-0010,14EA8F.pdf,D0-CF-11-E0
file,{00000002C9F6-1AF2CE36},2010-07-06 15:04:29,CCL9026,PC-0010,1EB07C.pdf,D0-CF-11-E0
file,{00000002C9FD-19F1EF0F},2010-07-07 12:22:10,CCL9026,PC-0010,5BFBB1.zip,D0-CF-11-E0
file,{00000002C9FC-104F8CFE},2010-07-07 12:45:50,CCL9026,PC-0010,6300E4.doc,D0-CF-11-E0
file,{00000002C9FB-35057483},2010-07-07 13:39:22,CCL9026,PC-0010,19CADE.png,D0-CF-11-E0
file,{00000002C9FE-1F9024AA},2010-07-07 15:37:23,CCL9026,PC-0010,A97690.doc,D0-CF-11-E0
file,{00000002C9FA-15FD3330},2010-07-07 17:57:02,CCL9026,PC-0010,1FF800.zip,D0-CF-11-E0
file,{00000002CA00-021736DA},2010-07-08 09:15:11,CCL9026,PC-0010,D3E19F.zip,D0-CF-11-E0
file,{00000002CA02-0905F25D},2010-07-08 09:30:28,CCL9026,PC-0010,DFD8E5.pdf,D0-CF-11-E0
file,{00000002CA03-105A49C1},2010-07-08 10:50:37,CCL9026,PC-0010,499A68.pdf,D0-CF-11-E0
file,{00000002C9FF-204F065B},2010-07-08 14:52:52,CCL9026,PC-0010,A4323E.doc,D0-CF-11-E0
file,{00000002CA01-0E3E3E90},2010-07-08 17:27:49,CCL9026,PC-0010,CFBB79.pdf,D0-CF-11-E0
file,{00000002CA08-2970E96A},2010-07-09 08:19:57,CCL9026,PC-0010,B5F497.pdf,D0-CF-11-E0
file,{00000002CA06-341C848F},2010-07-09 08:26:34,CCL9026,PC-0010,055241.pdf,D0-CF-11-E0
file,{00000002CA05-0746CA49},2010-07-09 10:46:12,CCL9026,PC-0010,766139.pdf,D0-CF-11-E0
file,{00000002CA07-39E69FFD},2010-07-09 11:34:34,CCL9026,PC-0010,4055D5.zip,D0-CF-11-E0
file,{00000002CA04-2190C3A2},2010-07-09 16:31:11,CCL9026,PC-0010,D4D13F.pdf,D0-CF-11-E0
file,{00000002CA09-05425916},2010-07-12 12:06:14,CCL9026,PC-0010,034934.zip,D0-CF-11-E0
file,{00000002CA0E-204AD455},2010-07-13 16:05:41,CCL9026,PC-0010,AACDAB.txt,D0-CF-11-E0
file,{00000002CA0B-1E735A24},2010-07-13 16:15:31,CCL9026,PC-0010,FDB284.doc,D0-CF-11-E0
file,{00000002CA0D-0B34862F},2010-07-13 16:31:27,CCL9026,PC-0010,6DAD6A.doc,D0-CF-11-E0
file,{00000002CA0A-39DAC2E2},2010-07-13 17:16:33,CCL9026,PC-0010,5574D6.pdf,D0-CF-11-E0
file,{00000002CA0C-2E78CBDB},2010-07-13 17:21:17,CCL9026,PC-0010,9E5F3B.doc,D0-CF-11-E0
file,{00000002CA0F-31BB94A1},2010-07-14 16:51:17,CCL9026,PC-0010,9E8A55.pdf,D0-CF-11-E0
file,{00000002CA12-0A250D3B},2010-07-15 10:18:02,CCL9026,PC-0010,C1CA7A.pdf,D0-CF-11-E0
file,{00000002CA11-07BEFB82},2010-07-15 16:30:20,CCL9026,PC-0010,D6E538.pdf,D0-CF-11-E0
file,{00000002CA10-1A3B9956},2010-07-15 17:07:17,CCL9026,PC-0010,31D032.doc,D0-CF-11-E0
file,{00000002CA16-2151F86E},2010-07-16 08:24:00,CCL9026,PC-0010,A2D636.zip,D0-CF-11-E0
file,{00000002CA14-1F4F4A4B},2010-07-16 12:57:02,CCL9026,PC-0010,E7B095.zip,D0-CF-11-E0
file,{00000002CA18-130D9E77},2010-07-16 14:33:22,CCL9026,PC-0010,61D87D.pdf,D0-CF-11-E0
