logon,{00000001C2B3-1EF9437D},2010-04-13 00:25:58,TTJ2624,PC-0137,Logoff
logon,{00000001C2B5-2D08DB56},2010-04-13 00:49:28,TTJ2624,PC-0030,Logoff
logon,{00000001BFC6-1BB0EC82},2010-04-13 03:05:29,TTJ2624,PC-0050,Logon
logon,{00000001BFC5-08DB4EC8},2010-04-13 03:06:23,TTJ2624,PC-0047,Logon
logon,{00000001C2B7-39344597},2010-04-13 03:49:23,TTJ2624,PC-0021,Logoff
logon,{00000001C2B8-29EAAB4B},2010-04-13 06:26:29,TTJ2624,PC-0045,Logoff
logon,{00000001BFC7-0A87F122},2010-04-13 18:41:11,TTJ2624,PC-0019,Logon
logon,{00000001C2B9-35144C4E},2010-04-13 20:01:11,TTJ2624,PC-0142,Logoff
logon,{00000001BFCA-1E086B50},2010-04-13 20:45:06,TTJ2624,PC-0075,Logon
logon,{00000001C2BC-29174291},2010-04-13 22:28:06,TTJ2624,PC-0098,Logoff
logon,{00000001BFC9-31A62FAF},2010-04-13 22:33:31,TTJ2624,PC-0030,Logon
logon,{00000001BFC8-0ABDFF09},2010-04-13 23:39:09,TTJ2624,PC-0128,Logon
logon,{00000001BFCC-302E2E6B},2010-04-14 00:59:36,TTJ2624,PC-0017,Logon
logon,{00000001C2BB-30AEADFB},2010-04-14 01:13:31,TTJ2624,PC-0046,Logoff
logon,{00000001C2BA-1436F2EA},2010-04-14 01:21:09,TTJ2624,PC-0131,Logoff
logon,{00000001C2BE-1A5568C6},2010-04-14 01:53:36,TTJ2624,PC-0107,Logoff
logon,{00000001BFCD-312D6548},2010-04-14 03:53:23,TTJ2624,PC-0155,Logon
logon,{00000001BFD4-3238020D},2010-04-14 04:49:24,TTJ2624,PC-0072,Logon
logon,{00000001C2BF-003E41ED},2010-04-14 05:16:23,TTJ2624,PC-0152,Logoff
logon,{00000001C2C6-3890AFFF},2010-04-14 06:23:24,TTJ2624,PC-0111,Logoff
logon,{00000001BFD1-2B9A576C},2010-04-14 18:17:26,TTJ2624,PC-0058,Logon
logon,{00000001BFD0-3628F145},2010-04-14 18:47:35,TTJ2624,PC-0093,Logon
logon,{00000001BFCE-3CD9399E},2010-04-14 20:30:36,TTJ2624,PC-0108,Logon
logon,{00000001C2C3-3BA39155},2010-04-14 20:43:26,TTJ2624,PC-0131,Logoff
logon,{00000001C2C2-0B9B3A2D},2010-04-14 21:11:35,TTJ2624,PC-0036,Logoff
logon,{00000001BFD3-092D599D},2010-04-14 22:24:06,TTJ2624,PC-0128,Logon
logon,{00000001BFCB-3E68D519},2010-04-14 22:41:08,TTJ2624,PC-0041,Logon
logon,{00000001BFD2-34058C57},2010-04-14 23:00:25,TTJ2624,PC-0070,Logon
logon,{00000001BFCF-3C87B00D},2010-04-14 23:18:11,TTJ2624,PC-0047,Logon
logon,{00000001C2C0-2C332C6D},2010-04-15 00:09:36,TTJ2624,PC-0140,Logoff
logon,{00000001C2C5-2ED38226},2010-04-15 00:13:06,TTJ2624,PC-0159,Logoff
logon,{00000001C2C1-1E8AEAE6},2010-04-15 00:59:11,TTJ2624,PC-0012,Logoff
logon,{00000001C2C4-0E223C20},2010-04-15 02:06:25,TTJ2624,PC-0120,Logoff
logon,{00000001C2BD-03BF6EE4},2010-04-15 02:26:08,TTJ2624,PC-0029,Logoff
logon,{00000001BFD6-0E56B289},2010-04-15 04:23:53,TTJ2624,PC-0072,Logon
logon,{00000001C2C8-1889DFC7},2010-04-15 07:00:53,TTJ2624,PC-0146,Logoff
logon,{00000001BFD5-097CDDB6},2010-04-15 20:38:24,TTJ2624,PC-0071,Logon
logon,{00000001BFD8-25B3F930},2010-04-15 21:42:21,TTJ2624,PC-0141,Logon
logon,{00000001BFD7-301659AC},2010-04-15 21:59:53,TTJ2624,PC-0049,Logon
logon,{00000001C2C9-0C756037},2010-04-15 22:47:53,TTJ2624,PC-0093,Logoff
logon,{00000001BFD9-27FA677D},2010-04-15 23:24:17,TTJ2624,PC-0054,Logon
logon,{00000001C2CA-34DEC03D},2010-04-16 00:03:21,TTJ2624,PC-0076,Logoff
logon,{00000001C2C7-3E8D6FB0},2010-04-16 00:29:24,TTJ2624,PC-0072,Logoff
logon,{00000001C2CB-2377E952},2010-04-16 01:40:17,TTJ2624,PC-0022,Logoff
logon,{00000001BFDE-339690F4},2010-04-16 03:40:22,TTJ2624,PC-0051,Logon
logon,{00000001C2D0-3CD0BD5F},2010-04-16 07:17:22,TTJ2624,PC-0105,Logoff
logon,{00000001BFDC-23A62597},2010-04-16 18:53:43,TTJ2624,PC-0128,Logon
logon,{00000001BFDF-31F0AC43},2010-04-16 19:25:24,TTJ2624,PC-0048,Logon
logon,{00000001C2D1-1FCB28D2},2010-04-16 20:31:24,TTJ2624,PC-0014,Logoff
logon,{00000001BFDA-22BAA6CF},2010-04-16 21:11:00,TTJ2624,PC-0005,Logon
logon,{00000001BFDD-16BF4C61},2010-04-16 21:36:19,TTJ2624,PC-0068,Logon
logon,{00000001C2CC-31DEAD00},2010-04-16 21:59:00,TTJ2624,PC-0117,Logoff
logon,{00000001C2CE-34C18281},2010-04-16 22:16:43,TTJ2624,PC-0079,Logoff
logon,{00000001C2CF-15582694},2010-04-16 22:46:19,TTJ2624,PC-0036,Logoff
logon,{00000001BFDB-1182C545},2010-04-16 22:49:42,TTJ2624,PC-0096,Logon
logon,{00000001BFE0-26B0C081},2010-04-16 22:50:37,TTJ2624,PC-0068,Logon
logon,{00000001C2D2-08CCCAC9},2010-04-17 02:33:37,TTJ2624,PC-0129,Logoff
logon,{00000001C2CD-170AD268},2010-04-17 02:48:42,TTJ2624,PC-0108,Logoff
logon,{00000001BFE1-1F888D9A},2010-04-19 00:48:40,TTJ2624,PC-0026,Logon
logon,{00000001C2D3-1C33C774},2010-04-19 04:35:40,TTJ2624,PC-0087,Logoff
logon,{00000001BFE5-33559847},2010-04-19 18:58:33,TTJ2624,PC-0046,Logon
logon,{00000001BFE2-05C788DE},2010-04-19 19:31:58,TTJ2624,PC-0091,Logon
logon,{00000001BFE4-1D5A6B2B},2010-04-19 19:40:28,TTJ2624,PC-0015,Logon
logon,{00000001BFE3-3EEEEAE0},2010-04-19 19:48:27,TTJ2624,PC-0070,Logon
logon,{00000001C2D7-0B749AB9},2010-04-19 20:01:33,TTJ2624,PC-0101,Logoff
logon,{00000001C2D6-08D5DA29},2010-04-19 20:43:28,TTJ2624,PC-0043,Logoff
logon,{00000001C2D4-3A047066},2010-04-19 21:38:58,TTJ2624,PC-0016,Logoff
logon,{00000001BFE6-1EEA511F},2010-04-19 23:00:18,TTJ2624,PC-0048,Logon
logon,{00000001C2D5-18AC0FA0},2010-04-19 23:10:27,TTJ2624,PC-0041,Logoff
logon,{00000001C2D8-163AFD10},2010-04-19 23:36:18,TTJ2624,PC-0125,Logoff
logon,{00000001BFE9-171283FA},2010-04-20 18:33:26,TTJ2624,PC-0039,Logon
logon,{00000001BFEB-06ABA7AD},2010-04-20 18:47:16,TTJ2624,PC-0001,Logon
logon,{00000001BFE8-04DA5CA3},2010-04-20 18:57:07,TTJ2624,PC-0038,Logon
logon,{00000001BFEA-05C6FE35},2010-04-20 19:54:04,TTJ2624,PC-0102,Logon
logon,{00000001C2DB-21D1BF31},2010-04-20 20:20:26,TTJ2624,PC-0119,Logoff
logon,{00000001BFE7-0A4A0696},2010-04-20 21:14:23,TTJ2624,PC-0137,Logon
logon,{00000001C2DA-2CF004D0},2010-04-20 21:33:07,TTJ2624,PC-0051,Logoff
logon,{00000001C2DD-1BAF8B39},2010-04-20 22:19:16,TTJ2624,PC-0034,Logoff
logon,{00000001C2DC-1B732497},2010-04-20 22:47:04,TTJ2624,PC-0144,Logoff
logon,{00000001C2D9-2B5C6FF5},2010-04-20 23:51:23,TTJ2624,PC-0036,Logoff
logon,{00000001BFF0-15729FB5},2010-04-21 20:34:39,TTJ2624,PC-0116,Logon
logon,{00000001BFEE-00CF2334},2010-04-21 20:41:10,TTJ2624,PC-0080,Logon
logon,{00000001BFF1-04D8EE2D},2010-04-21 20:44:20,TTJ2624,PC-0067,Logon
logon,{00000001C2E2-1DC44847},2010-04-21 21:15:39,TTJ2624,PC-0018,Logoff
logon,{00000001BFEF-13E851E0},2010-04-21 21:28:31,TTJ2624,PC-0039,Logon
logon,{00000001BFF2-3E5AE41B},2010-04-21 21:45:01,TTJ2624,PC-0015,Logon
logon,{00000001C2E3-08909704},2010-04-21 22:00:20,TTJ2624,PC-0144,Logoff
logon,{00000001C2E1-30D2DDA7},2010-04-21 22:43:31,TTJ2624,PC-0101,Logoff
logon,{00000001BFEC-1F7F9274},2010-04-21 22:45:58,TTJ2624,PC-0044,Logon
logon,{00000001C2E4-20BE1D67},2010-04-21 23:15:01,TTJ2624,PC-0112,Logoff
logon,{00000001BFED-3B1D2B34},2010-04-21 23:24:16,TTJ2624,PC-0081,Logon
logon,{00000001C2DE-31C94D52},2010-04-22 00:00:58,TTJ2624,PC-0127,Logoff
logon,{00000001C2E0-385B9AC1},2010-04-22 00:38:10,TTJ2624,PC-0108,Logoff
logon,{00000001C2DF-07848F79},2010-04-22 03:14:16,TTJ2624,PC-0123,Logoff
device,{00000001F052-02EA5DCE},2010-04-09 12:09:45,TTJ2624,PC-0112,Connect
device,{00000001F1DC-25B140CD},2010-04-09 12:40:45,TTJ2624,PC-0112,Disconnect
device,{00000001F054-22AFBA24},2010-04-13 08:07:56,TTJ2624,PC-0112,Connect
device,{00000001F1DE-291A495A},2010-04-13 08:34:56,TTJ2624,PC-0112,Disconnect
device,{00000001F053-02F96BA3},2010-04-13 12:37:00,TTJ2624,PC-0112,Connect
device,{00000001F1DD-248CD8AC},2010-04-13 12:57:00,TTJ2624,PC-0112,Disconnect
device,{00000001F055-16B97095},2010-04-15 17:36:33,TTJ2624,PC-0112,Connect
device,{00000001F1DF-3683ABC4},2010-04-15 17:57:33,TTJ2624,PC-0112,Disconnect
device,{00000001F056-1A7C1BA6},2010-04-19 15:25:23,TTJ2624,PC-0112,Connect
device,{00000001F1E0-1EA12E28},2010-04-19 16:03:23,TTJ2624,PC-0112,Disconnect
file,{00000002CF25-122383B1},2010-04-07 08:33:25,TTJ2624,PC-0112,4D22C5.doc,D0-CF-11-E0
file,{00000002CF27-1BEEB9AE},2010-04-07 11:39:47,TTJ2624,PC-0112,3C6F1C.zip,D0-CF-11-E0
file,{00000002CF23-0A584ACF},2010-04-07 14:30:20,TTJ2624,PC-0112,5394E1.zip,D0-CF-11-E0
file,{00000002CF26-3FE2BD69},2010-04-07 15:10:26,TTJ2624,PC-0112,9532F0.zip,D0-CF-11-E0
file,{00000002CF24-0D9B9741},2010-04-07 16:49:56,TTJ2624,PC-0112,2E5BCE.zip,D0-CF-11-E0
file,{00000002CF2A-26A3EC46},2010-04-08 13:18:35,TTJ2624,PC-0112,EDF7C3.zip,D0-CF-11-E0
file,{00000002CF28-3FFB3D0D},2010-04-08 15:26:05,TTJ2624,PC-0112,2EE110.zip,D0-CF-11-E0
file,{00000002CF29-18B4E871},2010-04-08 16:49:59,TTJ2624,PC-0112,19DA56.zip,D0-CF-11-E0
file,{00000002CF2C-36911813},2010-04-09 13:06:52,TTJ2624,PC-0112,47E2ED.pdf,D0-CF-11-E0
file,{00000002CF2D-287A71D9},2010-04-09 15:13:33,TTJ2624,PC-0112,FA8073.doc,D0-CF-11-E0
file,{00000002CF2B-31933EF4},2010-04-09 16:05:18,TTJ2624,PC-0112,93C496.zip,D0-CF-11-E0
file,{00000002CF2F-3CEF2704},2010-04-12 11:15:51,TTJ2624,PC-0112,7E8658.zip,D0-CF-11-E0
file,{00000002CF2E-1643D48D},2010-04-12 12:03:06,TTJ2624,PC-0112,C93D09.pdf,D0-CF-11-E0
file,{00000002CF30-1F565561},2010-04-12 14:12:54,TTJ2624,PC-0112,70819F.doc,D0-CF-11-E0
file,{00000002CF31-046D0159},2010-04-12 17:09:09,TTJ2624,PC-0112,58DF1F.zip,D0-CF-11-E0
file,{00000002CF32-3021CA79},2010-04-13 16:11:51,TTJ2624,PC-0112,1A0799.doc,D0-CF-11-E0
file,{00000002CF33-04279E5C},2010-04-14 12:24:02,TTJ2624,PC-0112,D9546C.pdf,D0-CF-11-E0
file,{00000002CF34-1EC9E2C0},2010-04-14 16:56:25,TTJ2624,PC-0112,2EF0B2.doc,D0-CF-11-E0
file,{00000002CF35-24E9D0A8},2010-04-15 08:44:25,TTJ2624,PC-0112,31D3F0.png,D0-CF-11-E0
file,{00000002CF36-3356ACBB},2010-04-15 14:34:35,TTJ2624,PC-0112,26E251.png,D0-CF-11-E0
file,{00000002CF37-2CE33656},2010-04-15 16:28:35,TTJ2624,PC-0112,A46238.pdf,D0-CF-11-E0
file,{00000002CF3A-0BDA4116},2010-04-19 10:08:43,TTJ2624,PC-0112,8375FC.pdf,D0-CF-11-E0
file,{00000002CF38-14C52620},2010-04-19 16:24:28,TTJ2624,PC-0112,EA4810.pdf,D0-CF-11-E0
file,{00000002CF39-299070D2},2010-04-19 16:37:14,TTJ2624,PC-0112,DE541C.doc,D0-CF-11-E0
file,{00000002CF3C-0E1C9AED},2010-04-20 08:08:53,TTJ2624,PC-0112,E78774.doc,D0-CF-11-E0
file,{00000002CF3D-27CB9C1B},2010-04-20 12:42:12,TTJ2624,PC-0112,24B272.zip,D0-CF-11-E0
file,{00000002CF3B-2FAE2952},2010-04-20 14:15:56,TTJ2624,PC-0112,1BCEB0.pdf,D0-CF-11-E0
file,{00000002CF42-2779C150},2010-04-21 08:09:13,TTJ2624,PC-0112,10DB24.doc,D0-CF-11-E0
file,{00000002CF3F-07922E5B},2010-04-21 08:43:42,TTJ2624,PC-0112,C54F73.zip,D0-CF-11-E0
file,{00000002CF40-32F2F5FE},2010-04-21 08:51:28,TTJ2624,PC-0112,2A7100.pdf,D0-CF-11-E0
file,{00000002CF3E-23D17013},2010-04-21 11:16:18,TTJ2624,PC-0112,80351E.jpg,D0-CF-11-E0
file,{00000002CF41-04771887},2010-04-21 14:07:37,TTJ2624,PC-0112,F7A5C4.png,D0-CF-11-E0
email,{000000061B21-253E85A4},2010-04-07 13:19:07,TTJ2624,PC-0112,3B4A3@gmail.com,,,ttj2624@dtaa.com,634602,5,meeting notes attached
email,{000000061B23-2900F3F7},2010-04-07 14:49:59,TTJ2624,PC-0112,24B98@gmail.com,,,ttj2624@dtaa.com,1106730,5,meeting notes attached
email,{000000061B22-3B8D73E9},2010-04-07 16:31:19,TTJ2624,PC-0112,F0829@aol.com,,,ttj2624@dtaa.com,1668723,6,meeting notes attached
email,{000000061B25-2501F39D},2010-04-08 07:07:48,TTJ2624,PC-0112,43869@yahoo.com,,,ttj2624@dtaa.com,2347912,7,meeting notes attached
email,{000000061B28-205B5A51},2010-04-08 10:44:51,TTJ2624,PC-0112,839B8@hotmail.com,,,ttj2624@dtaa.com,140242,1,meeting notes attached
email,{000000061B24-3ACBE3BB},2010-04-08 12:39:14,TTJ2624,PC-0112,2E6BE@aol.com,,,ttj2624@dtaa.com,1213118,3,meeting notes attached
email,{000000061B26-1E67F655},2010-04-08 14:03:28,TTJ2624,PC-0112,7909C@aol.com,,,ttj2624@dtaa.com,2032714,7,meeting notes attached
email,{000000061B27-17F80F60},2010-04-08 15:15:10,TTJ2624,PC-0112,A2E05@aol.com,,,ttj2624@dtaa.com,2264493,6,meeting notes attached
email,{000000061B2B-17C1047C},2010-04-12 10:32:06,TTJ2624,PC-0112,FF67D@aol.com,,,ttj2624@dtaa.com,1037600,3,meeting notes attached
email,{000000061B2A-38389EC9},2010-04-12 13:10:44,TTJ2624,PC-0112,6ECED@yahoo.com,,,ttj2624@dtaa.com,184673,1,meeting notes attached
email,{000000061B29-1558686C},2010-04-12 17:33:37,TTJ2624,PC-0112,049FD@aol.com,,,ttj2624@dtaa.com,1313136,4,meeting notes attached
email,{000000061B2E-292A8E40},2010-04-13 07:34:46,TTJ2624,PC-0112,D1900@gmail.com,,,ttj2624@dtaa.com,736622,7,meeting notes attached
email,{000000061B2F-0F51F2F7},2010-04-13 08:18:11,TTJ2624,PC-0112,72726@gmail.com,,,ttj2624@dtaa.com,1734459,6,meeting notes attached
email,{000000061B2D-20CCCB78},2010-04-13 11:30:14,TTJ2624,PC-0112,xgf2493@dtaa.com,,,ttj2624@dtaa.com,100314,1,meeting notes attached
email,{000000061B31-1D04BC5A},2010-04-13 12:10:50,TTJ2624,PC-0112,6A2A5@yahoo.com,,,ttj2624@dtaa.com,911385,5,meeting notes attached
email,{000000061B2C-1C3E9A75},2010-04-13 14:39:09,TTJ2624,PC-0112,D8CFA@aol.com,,,ttj2624@dtaa.com,2599009,7,meeting notes attached
email,{000000061B30-1D0B5079},2010-04-13 16:35:18,TTJ2624,PC-0112,icr6722@dtaa.com,,,ttj2624@dtaa.com,148577,1,meeting notes attached
email,{000000061B32-088B4928},2010-04-14 08:21:08,TTJ2624,PC-0112,7D897@outlook.com,,,ttj2624@dtaa.com,1090681,5,meeting notes attached
email,{000000061B33-12C0FF83},2010-04-14 16:39:26,TTJ2624,PC-0112,E3632@gmail.com,,,ttj2624@dtaa.com,2299398,7,meeting notes attached
email,{000000061B35-373F3C09},2010-04-15 08:20:35,TTJ2624,PC-0112,D6322@gmail.com,,,ttj2624@dtaa.com,1164905,7,meeting notes attached
email,{000000061B34-0A9EB66B},2010-04-15 11:38:12,TTJ2624,PC-0112,87A61@gmail.com,,,ttj2624@dtaa.com,814583,4,meeting notes attached
email,{000000061B38-304C91E3},2010-04-16 09:38:05,TTJ2624,PC-0112,CF338@aol.com,,,ttj2624@dtaa.com,800724,5,meeting notes attached
email,{000000061B36-008D352A},2010-04-16 11:57:55,TTJ2624,PC-0112,78494@hotmail.com,,,ttj2624@dtaa.com,2778877,7,meeting notes attached
email,{000000061B39-2F84C778},2010-04-16 14:18:17,TTJ2624,PC-0112,E1F66@gmail.com,,,ttj2624@dtaa.com,723231,6,meeting notes attached
email,{000000061B37-208B1968},2010-04-16 15:57:15,TTJ2624,PC-0112,2907E@gmail.com,,,ttj2624@dtaa.com,344348,1,meeting notes attached
email,{000000061B3C-03005FEA},2010-04-19 12:15:54,TTJ2624,PC-0112,3CFFA@aol.com,,,ttj2624@dtaa.com,741067,3,meeting notes attached
email,{000000061B3A-172DC60A},2010-04-19 14:16:18,TTJ2624,PC-0112,11A9E@hotmail.com,,,ttj2624@dtaa.com,274406,1,meeting notes attached
email,{000000061B3B-2869007A},2010-04-19 17:15:06,TTJ2624,PC-0112,25ED9@yahoo.com,,,ttj2624@dtaa.com,1492983,5,meeting notes attached
email,{000000061B3D-1703050E},2010-04-19 17:19:39,TTJ2624,PC-0112,E3790@yahoo.com,,,ttj2624@dtaa.com,1528638,6,meeting notes attached
email,{000000061B3F-22A557E8},2010-04-20 08:02:47,TTJ2624,PC-0112,C5BB9@hotmail.com,,,ttj2624@dtaa.com,313215,2,meeting notes attached
email,{000000061B3E-27F68834},2010-04-20 17:16:42,TTJ2624,PC-0112,692D4@gmail.com,,,ttj2624@dtaa.com,741751,6,meeting notes attached
email,{000000061B40-136E9C99},2010-04-21 12:25:17,TTJ2624,PC-0112,BC934@yahoo.com,,,ttj2624@dtaa.com,430430,6,meeting notes attached
http,{000000248C6A-13FC92B3},2010-04-07 09:03:23,TTJ2624,PC-0112,http://www.monster.com/0FD78B,page text
http,{000000248C6B-099AAA49},2010-04-07 11:42:51,TTJ2624,PC-0112,http://www.drive.google.com/3C9BEC,page text
http,{000000248C6D-2B50FD8C},2010-04-07 13:00:13,TTJ2624,PC-0112,http://www.weather.com/339244,page text
http,{000000248C6E-34439B25},2010-04-07 14:26:05,TTJ2624,PC-0112,http://www.monster.com/29CE43,page text
http,{000000248C6F-1800E53F},2010-04-07 16:06:02,TTJ2624,PC-0112,http://www.linkedin.com/2C226B,page text
http,{000000248C6C-0BFEACA2},2010-04-07 17:16:24,TTJ2624,PC-0112,http://www.dropbox.com/3E2804,page text
http,{000000248C73-1520FDED},2010-04-08 07:41:42,TTJ2624,PC-0112,http://www.github.com/324EB2,page text
http,{000000248C70-07151483},2010-04-08 09:35:27,TTJ2624,PC-0112,http://www.drive.google.com/376815,page text
http,{000000248C74-2EB93303},2010-04-08 09:52:03,TTJ2624,PC-0112,http://www.monster.com/12083A,page text
http,{000000248C75-320B6864},2010-04-08 10:09:11,TTJ2624,PC-0112,http://www.github.com/3DCA08,page text
http,{000000248C76-25959FCC},2010-04-08 11:56:46,TTJ2624,PC-0112,http://www.drive.google.com/25BBCA,page text
http,{000000248C71-384454B6},2010-04-08 16:14:57,TTJ2624,PC-0112,http://www.nytimes.com/1C97B4,page text
http,{000000248C72-3BDB5119},2010-04-08 17:11:36,TTJ2624,PC-0112,http://www.monster.com/193086,page text
http,{000000248C79-1085A8E3},2010-04-09 08:35:27,TTJ2624,PC-0112,http://www.monster.com/27C413,page text
http,{000000248C7B-3E49BBEF},2010-04-09 10:09:53,TTJ2624,PC-0112,http://www.drive.google.com/321011,page text
http,{000000248C77-0A865F17},2010-04-09 10:50:36,TTJ2624,PC-0112,http://www.monster.com/028BC5,page text
http,{000000248C78-18032B34},2010-04-09 12:12:04,TTJ2624,PC-0112,http://www.linkedin.com/1005C7,page text
http,{000000248C7A-0A454126},2010-04-09 16:26:48,TTJ2624,PC-0112,http://www.dropbox.com/395824,page text
http,{000000248C7F-0A7D5B72},2010-04-12 07:52:43,TTJ2624,PC-0112,http://www.monster.com/016FC0,page text
http,{000000248C80-2CE8ADA2},2010-04-12 09:19:38,TTJ2624,PC-0112,http://www.monster.com/22340E,page text
http,{000000248C7D-1586745B},2010-04-12 09:34:48,TTJ2624,PC-0112,http://www.monster.com/215924,page text
http,{000000248C7C-1471B307},2010-04-12 10:12:52,TTJ2624,PC-0112,http://www.linkedin.com/078762,page text
http,{000000248C7E-2D0FE142},2010-04-12 12:39:34,TTJ2624,PC-0112,http://www.stackoverflow.com/0A726A,page text
http,{000000248C83-1B2DB375},2010-04-13 11:31:00,TTJ2624,PC-0112,http://www.github.com/05D2AE,page text
http,{000000248C82-0EAD60D1},2010-04-13 12:57:58,TTJ2624,PC-0112,http://www.yahoo.com/021EA9,page text
http,{000000248C81-3DC3E566},2010-04-13 13:11:13,TTJ2624,PC-0112,http://www.linkedin.com/370373,page text
http,{000000248C86-3500F3B0},2010-04-13 15:58:55,TTJ2624,PC-0112,http://www.linkedin.com/05FDAF,page text
http,{000000248C84-37A19595},2010-04-13 16:02:07,TTJ2624,PC-0112,http://www.monster.com/1C3EDF,page text
http,{000000248C85-30BBC1AC},2010-04-13 17:50:24,TTJ2624,PC-0112,http://www.drive.google.com/051DD3,page text
http,{000000248C8A-0D455FB7},2010-04-14 07:52:36,TTJ2624,PC-0112,http://www.monster.com/378ADA,page text
http,{000000248C88-0092C1AF},2010-04-14 07:58:06,TTJ2624,PC-0112,http://www.monster.com/35F6B9,page text
http,{000000248C89-20A9DB85},2010-04-14 14:14:20,TTJ2624,PC-0112,http://www.linkedin.com/381AF7,page text
http,{000000248C87-0D749984},2010-04-14 15:23:52,TTJ2624,PC-0112,http://www.monster.com/262CD4,page text
http,{000000248C8E-29F0B54D},2010-04-15 07:58:07,TTJ2624,PC-0112,http://www.linkedin.com/1C7397,page text
http,{000000248C8B-37587675},2010-04-15 08:50:53,TTJ2624,PC-0112,http://www.drive.google.com/0384D7,page text
http,{000000248C90-22672A48},2010-04-15 13:37:15,TTJ2624,PC-0112,http://www.stackoverflow.com/1F2D86,page text
http,{000000248C8D-24D1A3FF},2010-04-15 16:34:37,TTJ2624,PC-0112,http://www.dropbox.com/35F5EF,page text
http,{000000248C8F-344F6537},2010-04-15 16:50:56,TTJ2624,PC-0112,http://www.drive.google.com/118990,page text
http,{000000248C8C-34B7F0B8},2010-04-15 17:14:44,TTJ2624,PC-0112,http://www.monster.com/3C2FBF,page text
http,{000000248C92-0ADB2130},2010-04-16 09:19:21,TTJ2624,PC-0112,http://www.dropbox.com/09EC52,page text
http,{000000248C93-2AA724B8},2010-04-16 09:43:09,TTJ2624,PC-0112,http://www.cnn.com/3D4A34,page text
http,{000000248C95-19534077},2010-04-16 11:22:46,TTJ2624,PC-0112,http://www.monster.com/2FC5DB,page text
http,{000000248C91-26233B70},2010-04-16 13:18:22,TTJ2624,PC-0112,http://www.linkedin.com/30EF53,page text
http,{000000248C94-34D6D9AC},2010-04-16 13:37:34,TTJ2624,PC-0112,http://www.wikipedia.org/2AEA65,page text
http,{000000248C9B-063F9BB4},2010-04-19 08:49:03,TTJ2624,PC-0112,http://www.amazon.com/2989F0,page text
http,{000000248C9A-01CD5BFB},2010-04-19 12:50:41,TTJ2624,PC-0112,http://www.monster.com/131979,page text
